Customer ID,Recency,Frequency,Monetary,Cluster,Churn
14809,257,2,686.76,1,1
14810,5,3,449.14,0,0
14811,23,1,170.5,0,0
14812,234,1,185.8,1,1
14813,5,4,935.44,0,0
14814,217,1,160.46,1,1
14817,31,5,2849.52,0,0
14818,94,3,512.61,0,1
14819,130,2,198.09,0,1
14820,16,5,767.47,0,0
14821,2,7,1237.65,0,0
14822,121,1,157.70000000000002,0,1
14824,15,6,2895.2000000000003,0,0
14825,4,13,2698.17,0,0
14826,217,2,385.2,1,1
14828,24,10,7699.7,0,0
14829,8,4,995.29,0,0
14831,316,3,1676.57,1,1
14832,266,1,322.69,1,1
14833,134,1,94.8,0,1
14834,43,1,485.86,0,0
14835,164,2,297.0,1,1
14837,78,5,1810.82,0,0
14838,59,2,773.6700000000001,0,0
14839,54,3,915.28,0,0
14840,175,1,299.86,1,1
14841,10,8,3867.2400000000002,0,0
14843,72,1,211.79999999999998,0,0
14844,66,6,3512.62,0,0
14845,235,1,150.0,1,1
14846,63,1,437.4,0,0
14847,43,2,1039.55,0,0
14848,40,1,310.56,0,0
14849,9,21,7832.91,0,0
14850,53,6,1468.26,0,0
14851,266,1,318.06,1,1
14852,60,12,3310.4900000000002,0,0
14853,59,3,901.0699999999999,0,0
14854,26,4,1563.03,0,0
14855,110,5,5874.65,0,1
14857,78,5,2478.731,0,0
14858,141,1,180.75,1,1
14859,190,1,351.9,1,1
14861,16,9,1254.94,0,0
14865,8,3,77.52000000000001,0,0
14866,2,8,6460.32,0,0
14867,31,13,2241.78,0,0
14868,16,4,1230.42,0,0
14869,24,4,2078.54,0,0
14870,49,5,1511.7,0,0
14871,129,5,736.59,0,1
14872,119,3,816.6,0,1
14873,269,1,334.45,1,1
14874,171,1,116.18,1,1
14875,77,1,1397.08,0,0
14876,157,2,256.7,1,1
14877,54,2,437.0,0,0
14878,12,16,2619.7000000000003,0,0
14879,320,1,185.06,1,1
14882,26,12,3038.4500000000003,0,0
14884,305,1,120.6,1,1
14885,63,2,832.8,0,0
14890,254,2,691.6,1,1
14891,52,2,552.35,0,0
14892,326,1,202.35000000000002,1,1
14893,253,1,571.76,1,1
14894,79,2,837.0600000000001,0,0
14895,19,18,13980.83,0,0
14896,1,7,1623.65,0,0
14897,45,4,1774.16,0,0
14898,7,9,2204.29,0,0
14899,31,1,1384.88,0,0
14900,158,1,13.919999999999998,1,1
14901,2,5,868.36,0,0
14902,31,2,702.96,0,0
14904,44,2,615.2,0,0
14905,10,6,1355.24,0,0
14906,81,1,68.44,0,0
14907,3,10,2664.69,0,0
14908,99,1,104.10000000000001,0,1
14909,73,3,1404.68,0,0
14911,1,205,152147.57,2,0
14912,37,4,1021.4,0,0
14913,24,4,2845.7,0,0
14915,11,9,1503.77,0,0
14916,67,4,1773.97,0,0
14917,232,2,1123.75,1,1
14918,40,7,4345.66,0,0
14919,175,1,359.35,1,1
14920,201,1,629.4,1,1
14922,29,2,843.74,0,0
14924,246,2,620.96,1,1
14926,17,2,359.4,0,0
14927,32,1,308.2,0,0
14928,263,1,223.91000000000003,1,1
14929,57,1,612.8100000000001,0,0
14930,106,3,2873.77,0,1
14932,1,2,666.13,0,0
14933,79,4,1770.0,0,0
14934,14,3,1612.56,0,0
14935,255,1,1065.12,1,1
14936,26,4,4273.79,0,0
14938,198,2,2322.43,1,1
14940,53,2,531.49,0,0
14941,214,1,182.1,1,1
14942,37,4,746.56,0,0
14943,299,1,107.62,1,1
14944,25,7,3884.42,0,0
14945,49,1,179.4,0,0
14947,24,4,758.97,0,0
14949,105,4,515.0,0,1
14952,32,21,9529.86,0,0
14953,54,3,723.95,0,0
14954,339,1,167.27,1,1
14955,368,1,163.77,1,1
14956,57,1,1325.0,0,0
14957,280,1,274.8,1,1
14958,231,3,458.26,1,1
14961,15,13,9365.47,0,0
14962,175,3,240.21000000000004,1,1
14963,15,7,1676.68,0,0
14966,23,5,924.5200000000001,0,0
14967,77,5,1518.81,0,0
14968,94,1,357.4,0,1
14969,339,1,906.23,1,1
14970,45,8,3327.29,0,0
14972,17,1,30.300000000000004,0,0
14975,57,1,192.45,0,0
14977,361,1,31.929999999999996,1,1
14978,66,5,1210.72,0,0
14979,371,1,439.46,1,1
14980,373,1,150.68,1,1
14981,59,1,270.8,0,0
14982,208,1,237.78,1,1
14983,325,1,183.20000000000002,1,1
14984,24,4,1058.1399999999999,0,0
14986,12,2,566.9,0,0
14987,1,7,1387.4499999999998,0,0
14988,16,6,1732.06,0,0
14989,297,1,342.4,1,1
14990,248,2,305.42,1,1
14991,66,1,314.67,0,0
14992,78,1,210.5,0,0
14993,199,1,36.13,1,1
14994,18,5,960.63,0,0
14996,117,2,442.28999999999996,0,1
14997,291,1,230.4,1,1
14998,64,2,340.86,0,0
14999,228,1,129.48000000000002,1,1
15001,30,2,230.85999999999999,0,0
15002,3,6,3175.52,0,0
15003,109,6,1060.7,0,1
15005,2,29,7789.63,0,0
15006,89,1,323.05,0,0
15008,116,2,360.0,0,1
15011,31,2,416.6,0,0
15012,9,2,437.58,0,0
15013,123,10,1641.3,0,1
15015,137,13,2365.02,0,1
15016,29,4,460.26,0,0
15018,3,1,111.25,0,0
15020,15,1,203.42,0,0
15021,2,4,869.01,0,0
15022,313,1,281.05,1,1
15023,5,10,5367.92,0,0
15024,3,8,2414.18,0,0
15025,204,1,636.08,1,1
15026,11,2,592.61,0,0
15027,31,6,2129.45,0,0
15028,4,3,530.58,0,0
15029,255,1,365.1,1,1
15030,16,6,1461.63,0,0
15031,30,10,2488.44,0,0
15032,2,7,8821.55,0,0
15034,22,6,4004.79,0,0
15037,12,2,402.51,0,0
15038,5,4,604.37,0,0
15039,4,47,20116.99,3,0
15040,177,1,7.49,1,1
15041,80,1,113.67,0,0
15042,231,1,179.52,1,1
15043,99,5,2336.7999999999997,0,1
15044,15,18,8504.1,0,0
15046,61,10,2598.62,0,0
15048,4,1,98.7,0,0
15050,57,2,2411.7,0,0
15051,15,6,2543.55,0,0
15055,110,3,560.07,0,1
15056,156,1,133.45,1,1
15057,79,3,1766.46,0,0
15058,12,5,1285.04,0,0
15059,12,10,2185.85,0,0
15061,3,86,83284.38,3,0
15062,59,4,1597.76,0,0
15064,46,4,1254.41,0,0
15065,46,1,168.73,0,0
15067,49,2,2133.12,0,0
15068,54,2,623.49,0,0
15070,8,3,737.0500000000001,0,0
15071,22,2,473.49,0,0
15072,115,1,187.51999999999998,0,1
15073,36,5,1744.61,0,0
15074,65,2,817.46,0,0
15076,128,2,566.89,0,1
15077,130,2,2428.08,0,1
15078,4,23,8018.77,0,0
15079,1,8,2871.74,0,0
15080,63,2,546.25,0,0
15081,3,8,1460.92,0,0
15082,304,1,93.35000000000001,1,1
15084,15,2,965.2,0,0
15085,365,1,347.54,1,1
15086,200,2,218.53,1,1
15091,310,2,565.9,1,1
15092,98,1,318.65,0,1
15093,8,18,9729.09,0,0
15094,99,2,83.0,0,1
15095,56,6,1771.04,0,0
15097,219,2,660.27,1,1
15100,2,6,2018.6999999999998,0,0
15101,151,4,1160.41,1,1
15102,166,2,554.67,1,1
15105,66,2,795.98,0,0
15107,8,4,620.85,0,0
15109,215,2,498.15000000000003,1,1
15110,39,2,509.75,0,0
15111,8,3,1163.39,0,0
15112,247,1,209.4,1,1
15114,19,2,639.56,0,0
15115,368,1,191.74,1,1
15117,84,3,934.19,0,0
15122,58,8,2863.69,0,0
15123,57,3,2456.86,0,0
15124,112,2,266.63,0,1
15125,115,9,5496.39,0,1
15126,172,2,449.49,1,1
15127,155,1,304.97,1,1
15128,66,1,312.68,0,0
15129,21,12,3412.78,0,0
15131,30,1,80.28,0,0
15133,18,2,824.48,0,0
15134,17,2,208.3,0,0
15135,192,1,166.63,1,1
15137,156,2,823.4,1,1
15138,29,1,502.52,0,0
15140,78,1,889.44,0,0
15141,93,7,1388.47,0,1
15142,46,5,2121.18,0,0
15143,68,1,304.18,0,0
15144,15,12,5579.87,0,0
15149,212,4,1033.81,1,1
15150,92,3,3686.61,0,1
15151,59,2,2085.61,0,0
15152,337,1,518.14,1,1
15154,114,2,1091.99,0,1
15155,19,1,383.96999999999997,0,0
15157,205,2,718.04,1,1
15158,37,1,204.62,0,0
15159,31,4,3475.7200000000003,0,0
15160,10,3,431.11,0,0
15161,24,1,119.92,0,0
15162,367,1,312.9,1,1
15164,25,6,1225.8700000000001,0,0
15165,9,1,487.75,0,0
15166,103,1,167.16,0,1
15167,43,4,1496.67,0,0
15169,18,2,569.22,0,0
15170,42,1,81.15,0,0
15173,16,7,1494.6,0,0
15174,46,1,345.71,0,0
15176,303,1,988.04,1,1
15177,61,1,948.93,0,0
15179,28,8,5284.97,0,0
15180,3,3,816.9300000000001,0,0
15181,56,2,510.72,0,0
15182,21,9,2376.1020000000003,0,0
15183,183,3,639.93,1,1
15184,23,2,283.19,0,0
15186,110,3,991.7900000000001,0,1
15188,361,1,310.43,1,1
15189,17,5,1298.99,0,0
15190,70,1,834.4399999999999,0,0
15191,99,3,588.05,0,1
15192,1,3,937.07,0,0
15194,4,14,4811.16,0,0
15196,68,2,316.25,0,0
15197,30,3,797.9,0,0
15198,44,3,377.71,0,0
15199,10,6,1853.7,0,0
15200,130,1,549.05,0,1
15201,75,2,606.4100000000001,0,0
15202,56,3,6001.49,0,0
15203,26,9,2572.38,0,0
15207,52,3,683.9200000000001,0,0
15208,59,1,100.4,0,0
15209,366,1,178.98000000000002,1,1
15210,14,2,845.01,0,0
15211,1,1,383.07,0,0
15212,12,1,106.47999999999999,0,0
15215,29,4,1687.49,0,0
15216,254,1,389.49,1,1
15217,199,1,426.24,1,1
15218,25,11,5759.68,0,0
15219,284,1,379.7,1,1
15221,2,4,2062.2000000000003,0,0
15222,108,10,2965.91,0,1
15223,245,3,662.2,1,1
15224,148,3,549.28,1,1
15227,32,4,1269.0900000000001,0,0
15228,64,2,2193.56,0,0
15229,222,1,160.5,1,1
15231,257,1,250.26,1,1
15233,37,1,59.400000000000006,0,0
15235,5,6,690.3000000000001,0,0
15240,10,7,2753.41,0,0
15241,66,3,1293.72,0,0
15242,58,1,302.04,0,0
15243,71,1,610.6,0,0
15244,302,1,280.51,1,1
15245,38,5,2095.0,0,0
15246,191,1,266.25,1,1
15247,113,2,620.06,0,1
15248,47,3,1893.93,0,0
15249,66,5,2577.54,0,0
15250,276,1,60.0,1,1
15251,50,10,9839.55,0,0
15252,57,3,1362.63,0,0
15253,39,3,1136.89,0,0
15254,182,2,787.99,1,1
15255,32,8,2838.57,0,0
15256,197,1,71.95,1,1
15257,50,1,368.75,0,0
15259,148,4,1182.3799999999999,1,1
15260,8,20,7377.46,0,0
15261,17,3,1253.18,0,0
15262,16,2,239.87,0,0
15264,166,1,454.66,1,1
15265,240,2,1839.52,1,1
15266,15,4,732.91,0,0
15268,114,3,961.9000000000001,0,1
15269,16,2,816.56,0,0
15270,36,14,6145.37,0,0
15271,1,10,2202.4700000000003,0,0
15272,86,4,1363.54,0,0
15273,235,1,228.96,1,1
15276,30,3,514.22,0,0
15277,61,1,220.44,0,0
15278,197,4,496.15999999999997,1,1
15279,16,4,1290.03,0,0
15280,124,2,293.09999999999997,0,1
15281,14,7,6211.42,0,0
15282,206,1,348.59,1,1
15283,26,3,148.33,0,0
15284,136,1,24.75,0,1
15285,43,1,94.92,0,0
15287,15,3,369.34000000000003,0,0
15288,1,6,1576.6100000000001,0,0
15289,94,2,653.3100000000001,0,1
15290,29,8,2553.06,0,0
15291,9,26,9178.26,0,0
15293,301,1,247.5,1,1
15294,46,1,233.35,0,0
15295,290,1,217.23999999999998,1,1
15296,56,6,6669.97,0,0
15298,2,12,4659.47,0,0
15299,8,6,3484.5299999999997,0,0
15301,4,6,2533.09,0,0
15302,366,1,308.0,1,1
15303,201,2,650.16,1,1
15304,4,2,225.15,0,0
15305,191,1,93.6,1,1
15306,136,6,2310.38,0,1
15309,246,4,797.96,1,1
15310,114,1,1634.64,0,1
15311,1,121,56003.26,3,0
15312,19,8,2005.3400000000001,0,0
15314,49,2,492.47999999999996,0,0
15317,313,1,129.75,1,1
15321,73,9,3961.42,0,0
15322,112,1,711.18,0,1
15323,198,3,434.6,1,1
15324,337,1,140.22000000000003,1,1
15325,31,7,1439.72,0,0
15326,245,4,1388.81,1,1
15328,43,1,107.24,0,0
15329,10,8,1934.63,0,0
15331,135,3,767.91,0,1
15332,2,6,4892.68,0,0
15336,37,1,240.5,0,0
15337,47,1,373.02,0,0
15338,313,1,283.43,1,1
15339,57,5,1253.77,0,0
15340,197,1,105.5,1,1
15341,85,1,382.2,0,0
15346,61,2,343.7,0,0
15347,2,4,1162.0,0,0
15350,9,2,547.6,0,0
15351,5,4,1778.18,0,0
15352,184,1,114.95,1,1
15353,3,6,2398.93,0,0
15354,239,3,284.4,1,1
15356,4,4,698.45,0,0
15358,1,22,8703.210000000001,0,0
15359,298,8,181.35,1,1
15361,162,3,270.15000000000003,1,1
15362,84,2,613.08,0,0
15363,8,2,678.11,0,0
15365,39,6,2242.81,0,0
15366,45,5,1786.57,0,0
15367,54,7,3203.74,0,0
15368,30,1,275.8,0,0
15369,128,11,6251.26,0,1
15370,46,1,1352.96,0,0
15371,298,1,59.400000000000006,1,1
15372,86,7,4009.66,0,0
15373,7,6,1005.48,0,0
15374,260,1,139.32,1,1
15375,326,1,60.959999999999994,1,1
15377,18,4,1211.75,0,0
15378,98,2,246.5,0,1
15379,36,1,1174.55,0,0
15380,1,7,1788.8,0,0
15381,59,3,1293.72,0,0
15382,10,6,7777.84,0,0
15384,17,2,1385.38,0,0
15385,28,2,625.2,0,0
15387,128,1,468.65,0,1
15389,36,4,2233.8,0,0
15390,32,2,1216.66,0,0
15391,220,1,289.87,1,1
15392,10,3,1376.0900000000001,0,0
15393,203,3,659.48,1,1
15394,31,7,3103.26,0,0
15396,219,1,508.20000000000005,1,1
15400,56,3,586.1,0,0
15401,88,2,216.95000000000002,0,0
15402,23,4,1203.77,0,0
15403,127,2,170.88,0,1
15404,11,1,257.06,0,0
15405,212,1,310.74,1,1
15406,89,2,465.15999999999997,0,0
15409,357,1,131.25,1,1
15410,204,2,1234.88,1,1
15413,327,5,6798.72,1,1
15416,114,3,588.5,0,1
15418,61,2,452.32,0,0
15420,70,6,743.0,0,0
15421,21,6,2854.98,0,0
15422,15,5,1522.27,0,0
15423,217,2,223.39,1,1
15424,99,1,214.44,0,1
15425,36,4,1944.57,0,0
15426,5,5,1168.0,0,0
15428,23,3,668.97,0,0
15430,103,2,954.75,0,1
15431,138,1,153.24,0,1
15432,177,1,149.57,1,1
15434,10,6,1525.5800000000002,0,0
15437,276,1,193.29000000000002,1,1
15439,40,4,1269.05,0,0
15441,32,3,1254.21,0,0
15443,110,7,1939.02,0,1
15445,226,1,171.0,1,1
15446,12,3,406.95,0,0
15447,163,4,337.71000000000004,1,1
15448,310,1,294.17,1,1
15451,70,2,233.21,0,0
15452,26,3,1260.38,0,0
15454,254,1,128.59,1,1
15455,233,1,38.25,1,1
15456,39,7,1672.05,0,0
15458,38,1,208.79999999999998,0,0
15459,53,2,202.82999999999998,0,0
15461,96,2,429.7,0,1
15462,81,1,502.45,0,0
15465,5,15,5301.03,0,0
15466,25,3,1236.48,0,0
15468,28,1,962.97,0,0
15469,74,1,335.7,0,0
15470,211,1,63.419999999999995,1,1
15471,16,2,847.0799999999999,0,0
15473,80,1,274.8,0,0
15474,231,1,163.1,1,1
15476,16,4,2209.98,0,0
15477,285,1,368.4,1,1
15478,211,1,583.56,1,1
15479,369,1,147.4,1,1
15480,101,4,5373.5,0,1
15481,37,1,1993.34,0,0
15482,22,7,3537.6,0,0
15483,21,6,628.39,0,0
15484,176,2,1061.69,1,1
15485,9,5,3196.51,0,0
15486,163,1,102.0,1,1
15487,315,1,231.32,1,1
15488,92,4,340.6,0,1
15489,36,5,1285.3300000000002,0,0
15490,66,1,217.6,0,0
15493,25,4,2313.18,0,0
15494,114,3,2480.82,0,1
15495,15,1,246.5,0,0
15496,267,1,146.14000000000001,1,1
15497,18,7,7395.19,0,0
15498,2,19,12723.18,0,0
15499,359,1,161.6,1,1
15501,40,2,402.5,0,0
15502,4,5,3608.54,0,0
15503,362,1,120.06,1,1
15504,156,3,371.02,1,1
15506,17,3,1060.77,0,0
15509,16,1,166.51,0,0
15512,26,2,210.58,0,0
15513,1,18,12992.33,0,0
15514,15,7,2459.09,0,0
15515,23,1,171.81,0,0
15518,15,7,2276.4900000000002,0,0
15519,19,2,344.61,0,0
15521,36,8,4106.49,0,0
15523,24,15,16947.98,0,0
15524,242,1,151.4,1,1
15525,9,2,469.78,0,0
15527,30,15,3145.86,0,0
15529,2,2,1116.72,0,0
15530,148,1,311.37,1,1
15532,12,6,2190.9700000000003,0,0
15534,361,1,162.25,1,1
15535,40,2,551.42,0,0
15536,45,1,259.09,0,0
15538,173,6,3358.3999999999996,1,1
15540,11,1,247.38,0,0
15542,148,3,918.45,1,1
15543,95,1,114.98,0,1
15544,8,12,4615.72,0,0
15545,7,1,135.32999999999998,0,0
15546,242,2,1079.1000000000001,1,1
15547,12,12,5199.55,0,0
15548,231,1,158.09,1,1
15549,57,5,652.7,0,0
15550,14,8,1643.17,0,0
15551,30,6,1274.02,0,0
15552,259,1,162.4,1,1
15555,1,22,7307.18,0,0
15558,275,1,214.13,1,1
15559,204,1,1109.4,1,1
15560,33,2,153.52,0,0
15561,19,4,1133.8,0,0
15562,60,2,538.83,0,0
15563,150,3,1466.56,1,1
15564,99,2,70.74000000000001,0,1
15566,28,2,227.87,0,0
15569,26,5,2210.64,0,0
15570,5,14,5145.52,0,0
15571,22,10,3401.2,0,0
15572,16,3,1515.81,0,0
15573,254,3,599.73,1,1
15574,8,3,816.4499999999999,0,0
15575,255,1,30.1,1,1
15577,359,2,139.1,1,1
15579,19,3,953.9,0,0
15580,12,8,1381.19,0,0
15581,2,26,4114.62,0,0
15583,12,1,107.86,0,0
15584,35,2,552.39,0,0
15586,228,3,1139.1,1,1
15587,28,3,608.4000000000001,0,0
15588,313,1,579.6,1,1
15590,18,5,1496.6,0,0
15591,218,3,217.9,1,1
15595,123,1,357.6,0,1
15596,1,5,1723.45,0,0
15597,211,1,238.8,1,1
15598,63,1,307.34,0,0
15599,81,1,488.32,0,0
15600,64,4,1199.31,0,0
15601,8,17,8183.56,0,0
15602,4,8,1932.64,0,0
15603,284,1,40.0,1,1
15605,9,5,738.57,0,0
15606,26,8,2310.83,0,0
15607,179,8,1604.21,1,1
15608,51,1,692.3,0,0
15611,19,13,1405.83,0,0
15613,246,1,433.71999999999997,1,1
15614,73,4,3147.36,0,0
15615,26,24,10974.23,0,0
15616,74,1,317.11,0,0
15617,32,3,828.5500000000001,0,0
15620,45,1,389.18,0,0
15622,63,8,4143.05,0,0
15623,29,7,2136.02,0,0
15625,12,5,1702.1399999999999,0,0
15626,57,1,391.72,0,0
15627,93,2,566.9,0,1
15628,2,9,2782.02,0,0
15629,86,4,2240.9,0,0
15630,280,1,295.05,1,1
15631,278,1,596.67,1,1
15633,145,13,4352.46,0,1
15634,19,1,311.1,0,0
15635,31,1,100.35,0,0
15636,73,2,719.82,0,0
15637,49,4,574.23,0,0
15638,14,6,2265.2,0,0
15639,87,2,639.76,0,0
15640,8,15,11441.92,0,0
15641,32,8,3458.35,0,0
15642,365,1,105.78000000000002,1,1
15645,50,2,443.16,0,0
15646,8,3,526.97,0,0
15647,51,1,169.0,0,0
15649,3,3,1354.35,0,0
15650,157,2,553.88,1,1
15651,56,2,612.76,0,0
15652,23,4,1082.6,0,0
15658,8,4,1399.3700000000001,0,0
15659,22,2,226.04,0,0
15660,1,7,1212.13,0,0
15661,15,6,906.15,0,0
15662,297,2,283.73,1,1
15664,85,3,867.6,0,0
15665,47,3,1773.11,0,0
15666,108,2,632.9399999999999,0,1
15670,192,1,152.15,1,1
15672,361,1,45.300000000000004,1,1
15673,87,5,3533.77,0,0
15674,53,8,4501.63,0,0
15675,40,1,218.35,0,0
15677,57,2,648.4,0,0
15678,31,2,1541.19,0,0
15680,2,8,3173.9,0,0
15681,15,9,1563.54,0,0
15682,235,2,318.24,1,1
15683,109,1,330.79,0,1
15684,183,3,173.95,1,1
15685,86,1,55.980000000000004,0,0
15686,56,1,90.0,0,0
15688,54,1,190.57,0,0
15689,253,1,266.93,1,1
15691,30,3,434.5,0,0
15693,295,1,37.5,1,1
15694,1,12,4331.41,0,0
15695,233,2,721.06,1,1
15696,59,5,1170.1100000000001,0,0
15697,325,1,246.75,1,1
15698,260,1,46.2,1,1
15702,112,2,140.39000000000001,0,1
15704,138,2,1524.3400000000001,0,1
15708,5,3,1014.48,0,0
15709,225,1,194.6,1,1
15710,53,1,898.87,0,0
15711,192,2,420.25,1,1
15712,15,7,2400.05,0,0
15713,2,3,654.09,0,0
15714,89,3,453.93,0,0
15715,191,5,658.02,1,1
15716,5,8,1938.0,0,0
15717,57,4,456.70000000000005,0,0
15718,176,1,293.79,1,1
15719,17,18,5177.45,0,0
15720,186,1,143.19,1,1
15722,81,6,3035.54,0,0
15723,47,3,744.55,0,0
15724,36,1,92.6,0,0
15726,26,1,321.91,0,0
15727,23,8,4266.55,0,0
15728,15,2,544.6,0,0
15729,36,2,107.55000000000001,0,0
15730,17,2,605.7,0,0
15731,189,1,125.3,1,1
15732,8,9,1387.95,0,0
15734,72,2,923.85,0,0
15735,57,1,327.68,0,0
15736,71,2,1815.72,0,0
15738,8,26,8560.550000000001,0,0
15741,94,2,208.62,0,1
15742,255,1,156.87,1,1
15747,11,6,1588.57,0,0
15748,85,2,465.45000000000005,0,0
15750,2,12,4331.711,0,0
15751,96,11,1380.44,0,1
15752,8,3,1570.16,0,0
15754,129,6,2579.04,0,1
15755,15,11,3628.87,0,0
15757,22,4,2225.94,0,0
15759,147,4,577.8900000000001,1,1
15760,266,2,13916.34,1,1
15761,78,1,143.05,0,0
15764,70,2,1223.1100000000001,0,0
15765,302,1,370.63,1,1
15766,92,2,516.0,0,1
15768,112,31,14979.26,3,1
15769,7,21,32451.6,3,0
15770,248,1,321.45,1,1
15771,240,3,1006.54,1,1
15772,54,1,280.88,0,0
15773,45,1,138.84,0,0
15774,54,5,1059.14,0,0
15775,267,1,45.6,1,1
15777,32,3,715.5,0,0
15778,67,1,307.95,0,0
15779,99,2,124.08000000000001,0,1
15782,66,1,1399.36,0,0
15784,103,2,848.3299999999999,0,1
15785,15,11,3640.96,0,0
15786,53,2,3582.62,0,0
15788,144,1,221.82999999999998,1,1
15789,67,5,1610.71,0,0
15791,165,3,1995.65,1,1
15792,35,2,933.84,0,0
15793,14,5,1433.96,0,0
15794,372,2,777.0,1,1
15795,66,7,1369.8600000000001,0,0
15796,10,9,2464.27,0,0
15797,217,2,613.6800000000001,1,1
15798,128,3,1535.37,0,1
15799,54,1,540.15,0,0
15800,89,5,543.5,0,0
15803,81,3,1513.84,0,0
15805,21,13,4660.75,0,0
15807,44,2,913.62,0,0
15808,5,18,14674.960000000001,0,0
15809,95,2,758.67,0,1
15810,22,4,1607.06,0,0
15811,1,2,1671.9,0,0
15812,71,7,3400.33,0,0
15814,29,2,689.11,0,0
15816,178,2,144.14999999999998,1,1
15817,56,3,2766.4,0,0
15818,224,1,340.5,1,1
15819,67,6,2029.34,0,0
15822,129,4,954.59,0,1
15823,8,3,3882.17,0,0
15824,89,2,890.94,0,0
15826,204,1,943.97,1,1
15827,8,16,1957.98,0,0
15828,11,1,1108.82,0,0
15833,373,1,80.4,1,1
15834,12,3,1539.24,0,0
15837,121,1,385.03000000000003,0,1
15838,3,16,40519.92,3,0
15841,22,5,1518.35,0,0
15842,29,2,548.8,0,0
15845,172,3,714.51,1,1
15846,21,1,107.01,0,0
15847,64,3,433.3,0,0
15848,257,1,139.94,1,1
15850,12,4,819.87,0,0
15851,162,1,109.73,1,1
15852,162,1,96.55,1,1
15854,12,9,2609.16,0,0
15855,112,1,340.48,0,1
15856,1,26,17832.77,3,0
15857,66,1,273.48,0,0
15858,3,9,2521.52,0,0
15859,68,1,438.46,0,0
15860,4,10,1528.0,0,0
15861,92,4,1236.43,0,1
15862,9,10,2095.41,0,0
15863,253,3,289.86,1,1
15864,17,1,244.44000000000003,0,0
15865,49,2,1353.79,0,0
15867,5,17,5251.31,0,0
15868,219,1,94.53,1,1
15869,262,1,174.02,1,1
15870,32,3,508.52,0,0
15871,73,1,33.099999999999994,0,0
15872,14,2,434.75,0,0
15873,135,4,313.91999999999996,0,1
15874,23,14,6878.88,0,0
15875,282,1,111.72,1,1
15876,45,2,1449.1399999999999,0,0
15878,197,2,330.77,1,1
15879,40,4,1157.3,0,0
15880,5,1,343.28000000000003,0,0
15882,4,6,979.62,0,0
15884,68,2,249.70000000000002,0,0
15885,19,12,1572.47,0,0
15886,52,3,871.78,0,0
15887,42,3,1027.15,0,0
15888,36,2,260.85,0,0
15889,5,7,1359.41,0,0
15890,30,5,535.65,0,0
15892,305,1,128.2,1,1
15893,117,1,305.28000000000003,0,1
15894,5,1,156.74,0,0
15898,3,22,4207.43,0,0
15899,4,1,56.25,0,0
15900,49,3,549.29,0,0
15901,87,4,339.34,0,0
15902,16,1,145.01,0,0
15903,14,5,3813.0800000000004,0,0
15905,179,1,114.69,1,1
15906,10,3,987.95,0,0
15908,126,2,764.57,0,1
15910,36,7,1449.6200000000001,0,0
15911,259,8,1702.34,1,1
15912,72,7,810.08,0,0
15913,170,1,6.300000000000001,1,1
15914,14,2,205.99,0,0
15915,37,1,429.21,0,0
15916,2,7,1899.08,0,0
15917,242,4,437.53000000000003,1,1
15918,267,1,248.65,1,1
15919,4,1,270.72,0,0
15920,60,5,404.14,0,0
15921,32,3,466.08,0,0
15922,9,1,369.5,0,0
15923,8,1,127.08,0,0
15924,367,1,102.82,1,1
15926,178,1,134.44,1,1
15927,283,1,123.39,1,1
15928,292,1,293.53,1,1
15929,280,1,594.0,1,1
15931,64,1,239.9,0,0
15934,53,2,2190.66,0,0
15936,15,2,282.79,0,0
15938,92,4,330.23,0,1
15939,10,1,2945.38,0,0
15941,273,1,405.0,1,1
15943,285,2,271.28999999999996,1,1
15944,29,3,1839.1399999999999,0,0
15945,1,4,646.27,0,0
15946,138,3,2304.18,0,1
15948,60,1,553.85,0,0
15950,11,6,5415.2,0,0
15951,17,1,304.95,0,0
15953,5,11,2010.1699999999998,0,0
15954,225,1,190.75,1,1
15955,8,9,4242.1,0,0
15956,187,2,617.6,1,1
15957,56,2,501.21,0,0
15958,39,3,388.64,0,0
15959,318,3,579.49,1,1
15960,10,4,410.95,0,0
15961,15,1,451.28999999999996,0,0
15962,85,1,295.83,0,0
15964,299,1,272.96000000000004,1,1
15965,3,10,2167.45,0,0
15966,86,1,426.53000000000003,0,0
15967,15,10,2622.77,0,0
15968,24,1,418.05,0,0
15969,61,2,460.95,0,0
15970,234,1,703.22,1,1
15971,21,6,1702.98,0,0
15972,92,5,1810.27,0,1
15973,2,3,680.62,0,0
15976,46,4,1315.7,0,0
15978,68,2,2180.64,0,0
15979,238,1,329.22,1,1
15980,126,4,4194.82,0,1
15981,37,13,5954.29,0,0
15982,241,1,324.51,1,1
15983,1,6,2483.8,0,0
15984,4,21,5921.65,0,0
15985,72,5,1572.8600000000001,0,0
15986,17,1,186.3,0,0
15987,4,2,230.85,0,0
15988,187,2,612.0600000000001,1,1
15989,11,2,372.51,0,0
15990,130,5,1217.94,0,1
15991,170,1,150.55,1,1
15992,32,2,854.61,0,0
15994,47,2,775.11,0,0
15995,50,1,696.19,0,0
15996,2,2,626.22,0,0
15998,29,11,5218.37,0,0
15999,371,1,20.4,1,1
16001,17,1,583.39,0,0
16002,261,1,169.21,1,1
16003,17,5,2878.46,0,0
16004,110,5,2146.39,0,1
16005,11,6,1820.83,0,0
16006,23,1,245.77,0,0
